text,label
How long do bank transfers usually take?,Topups
Hello I have a UK account.  Can you please check if everything is alright with it?  I made a transfer a couple hours ago but it doesn't show up yet.,Topups
How long does a transfer from the UK account usually take? After completing the transfer it is not showing up. I need to know that everything I actually went okay.,Topups
Can you tell me why the transfer isn't showing up on my account?,Topups
Balance is not up to date.,Topups
my transfer isn't there,Topups
I made a bank transfer and the balance hasn't updated yet.,Topups
Why wasn't my bank balance updated?,Topups
How long do I have to wait until the transferred money shows up?,Topups
A few hours ago I made a bank transfer from my UK account but I don't see that it has arrived.   Can you check and see if all is ok please?,Topups
I can't see the transfer that I put in.,Topups
When will my transfer process?,Topups
"Is something wrong with my account, my balance didn't change after I transferred some money",Topups
"It has been a couple of hours but I do not see my balance updated, can you help?",Topups
What is the amount of time transfers usually take from the UK? I had just completed a transfer and nothing seems to be showing up so I need to be sure things are alright.,Topups
I looked on the app and it says I withdrew cash.  I didn't!,Disputes
I didn't withdraw the amount of cash that is showing up in the app.,Disputes
"I saw on the app that a cash withdrawal was completed on my account; however, I did not complete it.",Disputes
I got a notice from my app that I withdrew cash but I don't remember doing so. How do I fix this?,Disputes
"Someone has a copy of my card !! I definitely still have it here but someone just made a 500£ cash withdrawal, HELP!",Disputes
Why do I see a random withdrawal in my app?,Disputes
"Hello, Please look into this matter urgently. As i have lost my wallet and i can see one withdrawal, now i do not want to loose more money.",Disputes
"Someone has a copy of my card. I have my card with me, but someone just made a 500£ cash withdrawal. Help me.",Disputes
There is a withdrawal on my account that I don't remember initiating.,Disputes
"I got a message saying I made a withdrawal from the bank machine, but I did not.",Disputes
"Someone has copied my card. I have my card with me, but someone just made a 500£ cash withdrawal. Please help now.",Disputes
"help, I see money missing I didn't take out.",Disputes
My wallet was taken and I see that someone is using my card!   Please help me!,Disputes
I see cash withdrawal activity in the app that is not mine.,Disputes
There is a withdrawal on my account I didn't make.,Disputes
"A 500 pound cash withdrawal was just made from my account, but I didn't make it. I am pretty sure my card has been compromised - can you help me?",Disputes
I just lost my wallet and I think someone is using my card to withdraw my money. Can you please cancel or freeze my card?!!,Disputes
The app is showing a cash withdrawal that I didn't make.,Disputes
What is this witdrawal,Disputes
There's a cash withdrawal I didn't make,Disputes
I think someone stole money from my card,Disputes
I have a cash withdrawal on my statement that I am unsure of.,Disputes
The app says I got cash from an ATM but I didn't,Disputes
I see money go out that I didn't withdraw.,Disputes
I lost my wallet and I think someone is withdrawing cash with my card. Please help. It is urgent.,Disputes
Somebody stole my wallet and is using my card! Can you do something so they can't keep taking my money?,Disputes
"Help! I think someone has a copy of my card - I still have my card, but a five hundred pound cash withdrawal that I didn't authorize is shown on my account.",Disputes
I believe my card has been compromised as there's a cash withdrawal I don't recognize.,Disputes
I was checking my account when I saw a $500 cash withdraw that I know I didn't do.  I have my card so I don't understand how this happened.  Please help me.,Disputes
"Hi, Could you please help me as someone has stolen my wallet few hours ago. And a withdrawal is made, please help immediately. As i don't want to suffer more.",Disputes
What should I do if I see an unauthorized withdrawal on my statement?,Disputes
"A WD was just made on my account, but it was not me and I still have my card.  What to do?",Disputes
Why is there extra cash in my account?,Disputes
What is this cash withdrawal I don't recognize?,Disputes
I believe my card has been compromised as there are funds showing that I did not receive.,Disputes
THere is some cash that is showing up on my app.,Disputes
My wallet was just stolen and I see my account already has a withdrawal. Can you please help me.,Disputes
Somebody made a withdrawal from my account for 500. I have my card so how can this be? Does somebody have a duplicate card or something? Help please.,Disputes
There is a cash withdrawal from an ATM listed but I don't remember making this withdrawal.,Disputes
I saw there is a cash withdrawal from my account via the app which I did not complete.,Disputes
The app says I made a cash withdrawal even though I didn't.,Disputes
What is this cash withdrawal on my statement?,Disputes
My app shows cash I didn't get.,Disputes
I see non-received cash in my app.,Disputes
The app is saying I made a withdrawl but I didn't.,Disputes
I see cash in my app but I did not get it.,Disputes
My app statement shows I took out cash from an ATM but I did not. What can I do?,Disputes
I think someone may have cloned my card or something.  My card isn't lost but I just saw a charge of $500 cash withdraw.  Can you help me?,Disputes
My card shows a cash withdrawal I don't recognize.,Disputes
I got a strange cash withdrawal in my statement,Disputes
Help! I just realised someone has apparently withdrawn money using my card! It's from some odd remote town where I definitely haven't been. Please freeze it immediately!,Disputes
My app is showing a cash balance that I did not receive.,Disputes
Help!  The app has an ATM withdrawl that I didn't make.,Disputes
"I am seeing in the app, some cash witdhrawals that I did not authorize.",Disputes
Some cash shows up on my app.,Disputes
"I am seeing unathorized transactions in the app, on my account.",Disputes
I AM MISSING CASH FROM MY BANK ACCOUNT ACCORDING TO MY APP,Disputes
There are funds in my app that I did not receive.,Disputes
A cash withdrawal has been done that I didn't do.,Disputes
I do not know what this cash withdrawal is,Disputes
There is unexpected money in my account.,Disputes
I see a cash withdrawal in the app that I did not do.,Disputes
Someone stole my wallet a couple of hours ago now and they have taken money from my account. Is there any way that you can help so I won't lose any more of my money.,Disputes
"Hi, It's urgent, please freeze my card. As someone has withdrawn money using my card in odd remote town. Since i have not done this withdrawal. Do it fast.",Disputes
The app says that I got cash in an ATM and I didn't,Disputes
Please help me figure out the reason for the odd withdrawal amount from my account?,Disputes
What do I do if I do not recognise a cash withdrawal?,Disputes
I hope you can help me. Someone has stolen my wallet and now I have noticed that they have been taking money from my account.,Disputes
"There was money taken out of my account, and I'm pretty sure I didn't do it.",Disputes
I was the victim of someone stealing my wallet.  My card is being used and it isn't me.  What should I do?,Disputes
I think there's been an unauthorized cash withdrawal from my account.,Disputes
What do I do if I see a cash withdrawal on my account that I don't remember making?,Disputes
I am seeing inside the App a some cash withdrawal that is not mine,Disputes
My app shows a money withdrawal that I did not do.,Disputes
"I was trying to use my card and it was declined, when I tried to find out what happened I found cash withdraw for $500 that I didn't do.  Can you please help figure this out?",Disputes
I believe my card has been compromised because of a strange withdrawal,Disputes
There is money missing from my account.,Disputes
"According to the app, I got cash from an ATM but I haven't made any transactions.",Disputes
It is urgency. Please freeze my card now. As someone in some odd remote town has withdrawn some money by using my card. As i did not withdraw any money.,Disputes
I am confused why there is cash I did not accept in my account,Disputes
I hope you can help me. My account has been compromised from a different town that I haven't been to. Can you please place a hold on my account until I can make it to the bank?,Disputes
There is a cash withdrawal in my account that isn't mine.,Disputes
There is a cash withdrawal on my statement that I did not make,Disputes
I am seeing in the App a some cash withdrawal that does not belong to me,Disputes
"My bank app said that I got cash from an ATM, but that's a mistake.",Disputes
"In the app, I see a withdrawal I didn't make.",Disputes
"There are incorrect charges on my account, there was a WD that was made by someone else.  I still have my card though.",Disputes
I did not get the cash that is showing up in my app.,Disputes
"Someone withdrew money from my account, and it wasn't me.",Disputes
there is money in my account that i didnt put there,Disputes
Somebody is taking money out of my account without my approval in another town separate from me. Please place a freeze on my account until I can make it to the bank.,Disputes
My app says I withdraw money from my account from an ATM.,Disputes
Can you tell me what the cash withdrawal is in my statement?,Disputes
My identity has been stolen. I still have my physical card but there are charges I didn't make on my account. How do I cancel this card or dispute the charges?,Disputes
"There was just a withdrawal but it wasn't me, I've never even visited the town where the withdrawal happened.",Disputes
"I am using the app, and I see cash withdrawals that I did not authorize.",Disputes
I did not make a cash withdrawal that is on my statement,Disputes
The app shows a withdrawal that I did not make or authorize.,Disputes
"Money was taken out without my consent,",Disputes
I don't recognize this withdrawal on my statement,Disputes
How do I report a cash withdrawal that wasn't me?,Disputes
Why is there some cash that I did not deposit in my account?,Disputes
There's an unauthorized cash withdraw,Disputes
Help!  The app says I took out cash but I didn't!,Disputes
"Hello, Just now i got to know withdrawal of money from of my account. As someone used my card to withdraw amount in any odd remote area. Since i have not been in that area, please freeze my card immediately.",Disputes
There has a recent suspicious withdrawal on my bank account. Is it possible to freeze my card?,Disputes
There's a cash withdrawal that  didn't make that is showing up.,Disputes
I see an unauthorized withdraw.,Disputes
I am seeing in the App a some cash withdrawal that I did not do,Disputes
I think somebody made an unauthorized copy of my card.  My account has a cash withdrawal for 500£ that I did not make.  Please help.,Disputes
My account shows that I made a cash withdrawal but I cannot remember doing so!,Disputes
"Someone is using my card to purchase flights to New York it's not me because I'm not going to New York, please can you cancel the card and refund the money?",Disputes
I noticed that there is a withdrawal in the app that is not mine.,Disputes
"Some cash was withdrawn in the app, but I did not do it.",Disputes
My wallet got stolen a couple hours ago and now I've seen there already is a withdrawal. Help this is absolutely urgent I don't want to loose more money,Disputes
A withdrawal is showing that I don't recognize,Disputes
There's a cash withdrawal I am certain I did not make,Disputes
What is this withdrawal as I do not remember making it.,Disputes
I have my card here with me and someone has just made a withdrawal for 500. Please help!,Disputes
I have a cash withdrawal that I do not recognise.,Disputes
Someone else used my card to withdraw cash from an ATM,Disputes
Some cash has been withdrawn but I didn't do it.,Disputes
I want my card frozen right away. Money was taken out in an odd location I have never heard of.,Disputes
I need my card frozen cause it was used without my consent to take money out. It was in an odd place.,Disputes
There's a $200 withdrawal on my statement that seems fishy to me.,Disputes
There's a cash withdrawal on my account that I didn't make,Disputes
Why is there a cash withdrawal I didn't make?,Disputes
The app says I made a cash withdrawal that I didn't make,Disputes
Help! I think someone has made a cash withdrawal with my card!,Disputes
What do I do when a charge has been made that I did not make?,Disputes
I need your help immediately.  There is a 500£ cash withdrawal that I know nothing about.  I think my account has become compromised.,Disputes
Can you tell me what this cash withdrawal is?,Disputes
How can I verify if a cash withdrawal was made from my account? I still have my card with me but I did not authorize the withdrawal that just occurred.,Disputes
"I think someone might have a copy of my card because a 500 dollar withdrawal was made, and it wasn't me. Can you please help?",Disputes
"Someone has access to my card info.  I still have the card, but someone just withdrew cash.  How do I get this corrected/stopped?!",Disputes
Why is my app showing me taking money that I did not take out?,Disputes
"I see in the app some cash was withdrawn, but it's not mine.",Disputes
There is a withdrawal in my account I didn't make.,Disputes
What is the strange cash withdrawal on my statement?,Disputes
Why would the app show a withdrawal that I did not make?,Disputes
I have a cash withdrawal in my statement. Why is that?,Disputes
i didnt put that money in my account,Disputes
Some cash withdrawal that I didn't make showed up in the app.,Disputes
There is a cash withdrawl I don't remember.,Disputes
"Someone stole my account, there's a withdrawal but it wasn't me, can we put a stop to it please?",Disputes
There are funds showing in my app that I did not receive.,Disputes
I didn't withdraw cash but I see that transaction on my app,Disputes
I have a cash withdrawal that I don't recognize.,Disputes
"My wallet was just stolen, and they've already used my card! Please help, I can't afford to lose more money!",Disputes
"Please help me, its urgent. Someone has withdrawn money from my account as few hours before my wallet has been. Now i want to stop withdrawal of more money.",Disputes
Help!  There is a cash withdrawl on the account that I didn't make!,Disputes
There is a cash withdrawal on my statement that I don't recognize,Disputes
The app is showing mt withdrawals that aren't  mine.,Disputes
"My app says I made a withdrawal, but I didn't.",Disputes
There is random cash in my account.,Disputes
A cash withdrawal that I didn't authorize is shown on my account - can you please cancel my card as soon as possible?,Disputes
Cash I did not get showed up in my account,Disputes
My app says I withdraw funds from my account through an ATM.,Disputes
"There has been an unusual withdrawal from my account, can you help?",Disputes
Some cash I didn't get shows in my app,Disputes
How much is the exchange fee?,Payments
Are there any hidden extra fees for currency exchanges?,Payments
If I exchange currencies on a frequent basis can I receive a discount?,Payments
Is there any cost to change foreign money to local?,Payments
What are the currency exchange fees?,Payments
Do you charge a fee on currency exchange?,Payments
What is the current exchange fee?,Payments
Will I be charged an extra fee if I need to exchange currency?,Payments
Currency exchanges have any extra fees?,Payments
Does it cost extra to exchange foreign currencies?,Payments
Is there any type of fee for currency exchange?,Payments
How much more do you charge for currency exchange?,Payments
"When exchanging currencies, is there an extra fee?",Payments
Exchange fee help?,Payments
What's the exchange fee?,Payments
exchanging currencies costs what?,Payments
How much will I be charged for a cross-currency exchange?,Payments
How much extra will I be charged for exchanging foreign currency?,Payments
Do I pay extra for exchange?,Payments
Do I need to pay extra for exchanging currencies?,Payments
How much to exchange currencies?,Payments
Could you help my figure out the exchange fee?,Payments
IS there a fee to exchange currency?,Payments
Do I get a discount if I exchange currencies a lot?,Payments
What kind of costs are involved for exchanging currency?,Payments
Are there any discounts in exchanging currencies frequently?,Payments
Do you offer any discounts for someone who exchanges currencies frequently?,Payments
Is there a pay structure for currency exchanges?,Payments
would I need to pay extra for exchanging currencies?,Payments
What is the charge for exchanging currencies?,Payments
Are there any discounts for frequent currency exchanges?,Payments
how much do I have to pay for exchange of currency?,Payments
I need to exchange foreign currency will i be charged?,Payments
"Since I need to exchange currencies frequently, would you be able to offer me a discount?",Payments
"always exchanging currencies, do you offer a discount?",Payments
How much do I have to pay to accept an international transfer?,Payments
is there a foreign currencies charge?,Payments
I exchange my currency quite a bit.  Do I get an exchange price break?,Payments
"If I exchange currencies on a regular basis, is there a discount?",Payments
Do you charge extra for exchanging currencies?,Payments
Will there be a charge for exchanging foreign currency?,Payments
What's the cost for exchanges?,Payments
How much does currency exchange cost?,Payments
My currencies needed to be exchanged often and I was wondering if there were any discounts available for this?,Payments
is there a frequent currency discount?,Payments
Would I need to pay extra for currency exchanges?,Payments
Are there any extras for exchanging currency?,Payments
Will I get charged on a foreign currencies exchange?,Payments
Fees for currency exchange,Payments
"I travel a lot, can I get a bulk currency exchange discount?",Payments
what is the cost for exchanging currencies?,Payments
Do exchanges cost more?,Payments
Do currency exchanges cost extra?,Payments
Is there an additional cost to exchange currencies?,Payments
"I've been to several different countries, can I exchange the cash with a discount for a large transaction?",Payments
What do you charge for an exchange fee?,Payments
I exchange currencies a lot.  Can I get a discount?,Payments
Is there a charge for exchanging foreign currencies?,Payments
What is the fee for accepting money from a foreign country?,Payments
Is there a fee for currency exchange?,Payments
How much do you charge for exchange rates?,Payments
Will I have to pay extra to exchange money?,Payments
"If I exchange foreign currency, are there any other charges?",Payments
What is the cost for currency exchanges?,Payments
Do yo charge a fee for exchanging foreign currencies?,Payments
What is the exchange fee that is charged?,Payments
How much does it cost to exchange my balance into a foreign currency?,Payments
Are there discounts for frequent currency exchanges?,Payments
What is the currency exchange fee?,Payments
Do you offer a discount for those who perform frequent currency exchanges?,Payments
What kind of charges should I expect to exchange currencies?,Payments
What is your currency exchange fee?,Payments
I have foreign currency i would like to change how much will it cost me?,Payments
Is there a charge for exchanging foreign currency?,Payments
"If I exchange currency frequently, can I get a discounted rate?",Payments
Will there be a cost if I exchange currency?,Payments
What fee will be charged for exchanges?,Payments
Can I have a discount if I exchange currency often?,Payments
Will you charge me for exchanging foreign currencies?,Payments
What is the rate for exchange fees?,Payments
What is the charge for exchanging currency?,Payments
Is there a fee for exchanging currency?,Payments
Does a discount apply if I exchange currencies frequently?,Payments
How high is the exchange fee?,Payments
"If I exchange currencies frequently, is there a discount?",Payments
How much is the charge for a foreign currency exchange?,Payments
How much will I be charged for exchanging foreign currency,Payments
Will I be charged for exchanging foreign currencies?,Payments
Is there a few for exchanging foreign currencies?,Payments
Please tell me what the exchange fee is.,Payments
Please provide currency exchange rates,Payments
What are the charges if I exchange foreign currency?,Payments
Do I get any sort of discount on volume for a lot fo currency exchanges?,Payments
Any extra charges for exchanging currencies?,Payments
Are currency exchanges free?,Payments
Will there be any extra fees if I exchange currencies?,Payments
Does it cost anything to do currency exchanges?,Payments
Is it free to exchange currency?,Payments
"If someone in a different country sends me money, do I have to pay a fee?",Payments
how much is it to exchange currency,Payments
Do I have to pay more for exchanges?,Payments
Can I be charged for exchanging foreign currency?,Payments
"Would you be able to offer me a discount, since I need to exchange currencies frequently?",Payments
Is it possible to have a discount for exchanging currency frequently?,Payments
What's the fee for exchange of foreign currencies?,Payments
"My job requires me to do a lot of exchanging currency, and I was wondering about any possible discounts or lower prices.",Payments
I wanted to know what discounts were offered for current exchanges as it is something that occurs frequently.,Payments
Are there any fees when exchanging to foreign currencies?,Payments
are there any exchange fees,Payments
Is there an extra fee to exchange currencies?,Payments
What is the fee for a foreign currency exchange?,Payments
Do I need to pay more for exchanging currencies?,Payments
where do i find out about exchange fees,Payments
What exactly is the exchange fee?,Payments
I need to exchange some foreign currency. What's the charge for doing that?,Payments
Is there an additional charge to exchange currencies?,Payments
Is there an extra charge to exchange different currencies?,Payments
Is there a discount for multiple currency exchanges?,Payments
Can you tell me about the exchange fee?,Payments
Can you tell me what the exchange fee is?,Payments
What commission do you take for currency exchage?,Payments
What is the charge for using a Top up card in the US?,Topups
What is the fee for topping up a US card?,Topups
What fees are charged when I top up,Topups
Is there a charge for topping up by card?,Topups
Which US cards have top up charges?,Topups
Will you charge me if I top up by card?,Topups
how much does it cost to add money to my card,Topups
How much are the fees for adding funds using an international card?,Topups
Does it cost money to top up?,Topups
should i add money via bank transfer instead,Topups
Do I have to pay extra if I use an international card to top up my account?,Topups
What are the charges for topping up US card?,Topups
Do you charge if I use a European bank card for top up?,Topups
"I need to top up, but I have to use an international card.  Is there a cost for that?",Topups
how much does it cost to add money,Topups
Will I be charged for topping up?,Topups
Do you have any fees if I want to add money using an international card.,Topups
"I am wanting to refill my card, is there a charge?",Topups
Is there a fee to add money to an international card?,Topups
Does it cost to add money to my card?,Topups
Do I get charged for a top up from a European bank?,Topups
Are their fee's for top ups?,Topups
Does it cost to top up my card?,Topups
how much is the fee for topping by card,Topups
What is the fee if I use a European bank for a top up?,Topups
Are there any charges for using a bank card to top up,Topups
I was wondering if you will take any fees in exchange for top ups?,Topups
Are there any charges for European bank card for top up?,Topups
Are there still fees for european top-ups?,Topups
How much are you going to charge me if I top up my US card?,Topups
Will I be charged a fee to top up using a debit or credit card?,Topups
If I top up using a European card is there a charge?,Topups
Will I see fees from adding money with an international card?,Topups
Do you charge extra for topping up with a debit or credit card?,Topups
Is there a fee for european bank cards?,Topups
What are the top up charges for all US cards?,Topups
When I add money to my international card do you charge a fee to do so?,Topups
Is there a top charge for US cards?,Topups
Are there going to be fees from adding money with an international card?,Topups
What is the charge for topping up a card?,Topups
Does it cost anything to top up?,Topups
Are there any charges for topping up a US-issued card?,Topups
What fees to you have for top ups?,Topups
Is there a fee to top up a US card using a debit or credit card?,Topups
Do I get charged if I top up with my European bank card?,Topups
How much is the charge to top up via credit card?,Topups
Are you going to charge me to top up my card?,Topups
What do you charge to top up US cards?,Topups
Are there top up charges for US cards?,Topups
How much does it cost to top up a US-issued card?,Topups
Will you charge me for topping up with a European card?,Topups
Do you charge a fee for adding money in USD?,Topups
Are there charges for using a bank card to top up,Topups
Are there fees for using an international card to top up?,Topups
I topped off my card is that something you will charge me for?,Topups
how should i add money to my card,Topups
is it free to add money to my card,Topups
Will I be charged any fees if I want to add money with an international card?,Topups
Can I top up for free using a European card?,Topups
Is topping up free?,Topups
Is USD free to top up with a US card?,Topups
how much do you charge to top up US cards?,Topups
Is it free for top ups?,Topups
what is the fee for topping up by card?,Topups
Is there a charge to use a Top up card in the US?,Topups
Will I get charged fees when I add money with an international card?,Topups
Are there any charges for topping up my card?,Topups
Is there a top-up fee if you add money in USD?,Topups
Will I get charged for topping up with an international card?,Topups
how much for topping up by card?,Topups
Is there a fee for topping off a US card?,Topups
Do you charge a fee for topping up a card?,Topups
Do you have any card fees if I want to add money using an international card?,Topups
What is the Top up rate charge for using a card in the US?,Topups
Is there a fee for topping up a card?,Topups
Will you charge me more if I use a European bank card for a top up?,Topups
Is there a fee when I add money to my international card?,Topups
Is there any fees for top ups?,Topups
Can I get information on topping up?,Topups
Is there a fee for topping up by charge card?,Topups
Are there any charges for top ups?,Topups
What are the top-up fees for my card?,Topups
Would I be charged any fees if I added money to my account using an international card?,Topups
Where can i top my card for free?,Topups
What top up charges are there for US cards?,Topups
Is there a charge for using an European bank card for top up?,Topups
Will you charge an extra fee for top ups?,Topups
What do I need to know about topping up?,Topups
Will it cost extra to add money to an international card?,Topups
What options do I have when topping up a US card?,Topups
Is there a charge for top-ups?,Topups
How much does it cost to us US cards?,Topups
I am worried about fees for top up cards?,Topups
Will I be charged a fee for topping up using a European card?,Topups
I need to know what charges I will incur for using a European card for top up.,Topups
"If I add money with an international card, are there any fees?",Topups
can I be charged for topping up by card,Topups
What fees are there for adding money using an international card,Topups
What are the top up fees for using an European bank card?,Topups
Are there fees for adding money with an International card?,Topups
European bank card for top up will come with any extra fees?,Topups
Are there any fees if I want to add money using an international card?,Topups
"If I were to use a European bank card for a top up, will I incur a charge?",Topups
Will you charge me more if I top up with an international card?,Topups
Will I be charged for adding money using an international card?,Topups
How much is it to use my US debit or credit card to top up?,Topups
Will there be extra charges regarding to adding money into my international card?,Topups
Will you assess me more fees if I top up with an international card?,Topups
Is there a fee for adding funds with a credit card?,Topups
Will there be any fees for top ups?,Topups
"If US cards have a top up charge, what is it?",Topups
What are the fees for using a European bank card?,Topups
How much does top up fees cost?,Topups
"I want to add money to my international card, so are there any fees charged to do this?",Topups
Please help me with my card.  It won't activate.,Cards
I tired but an unable to activate my card.,Cards
I want to start using my card.,Cards
How do I verify my new card?,Cards
I tried activating my plug-in and it didn't piece of work,Cards
How do i activate my card,Cards
Can someone assist me with activating my card?,Cards
My card needs to be activated.,Cards
I was unable to activate my card.,Cards
Is my card ready for use or does it need activated and if so how?,Cards
Help me activate my new card.,Cards
Do I need a photo ID to activate a my new card?,Cards
"I just got my new card, how do I activate it?",Cards
Can I have my card activated?,Cards
i cant seem to activate card,Cards
It won't let me activate my card.,Cards
I tried activation my card and it didn't employment,Cards
I want to use my card. How do I activate it?,Cards
Activate my card,Cards
Can I get some help activating my new card?,Cards
Is my card activated?,Cards
I would like to activate my card.,Cards
Can I call to get my card activated?,Cards
How can I activate my new card? I didn't recieve any information with it about how to do so.,Cards
How do I activate my new card I just got?,Cards
will you be able to activate my card,Cards
Can I get some help to get me card activated?,Cards
I want to activate my new card.,Cards
What would II do if I wanted to activate my new card,Cards
What needs to be done to activate and use a card?,Cards
Can I activate my card?,Cards
I need assistance activating my card?,Cards
I need assistance with activating my new card.,Cards
How do I get my card active?,Cards
What do I have to do to activate my card?,Cards
What is needed to activate my card?,Cards
How can my new card be activated?,Cards
Can you activate my card pls,Cards
How do I turn on my new card?,Cards
Please assist me in activating the card.,Cards
Would you be so kind as to activate my card? Thanks,Cards
I tried activating my card and it doesn't work how do I solve this problem?,Cards
Can I activate my card with the app?,Cards
"I want to start using my card, how do I activate it?",Cards
What is the process to activate a card,Cards
"Hi, would you please activate my card?",Cards
What do I need for activation of my card?,Cards
"How do I activate my card, so that I can start using it?",Cards
I need my card activated.,Cards
I would like to be assisted with the activation of my card.,Cards
I just received my card and I'd like to activate it.,Cards
can you assist me in activating my card?,Cards
How do I activate my card to start using it?,Cards
Instructions for activating card,Cards
What do I need to do for the card activation?,Cards
"I am unable to activate my card, it won't let me.",Cards
When are you going to activate my card?,Cards
I need to activate my card.,Cards
How can I activate my new card?,Cards
What do I do to activate?,Cards
What steps do I have to take to activate my card?,Cards
"My new card just arrived, how can I activate it?",Cards
I am having trouble activating my card.,Cards
My card is not able to be activated how do I get it to work?,Cards
I'm not able to activate my card how do I fix this problem?,Cards
I cannot activate my card.,Cards
How can I activate the new card i got?,Cards
how long should i wait ti activate my card,Cards
How do I activate a card?,Cards
What is the procedure for activating this card?,Cards
My card needs to be activated asap,Cards
What is the most efficient way to activate my new card?,Cards
I couldn't complete card activation.,Cards
Who do I call to activate my new card?,Cards
"You can activate your card in a few seconds by going to account, hitting activate, and just following the directions.",Cards
Tell me what I need to do to activate my card.,Cards
What is the process for activating a new card.,Cards
My card activation is failing.,Cards
"I need to activate my card, how is that done?",Cards
I would like to activate my card what do I need to do?,Cards
I have my card now how do I activate it?,Cards
How long does it take to activate my card?,Cards
How do I activate my card so I can start using it?,Cards
Explain the activation method for this card,Cards
Can someone assist me with activating my new card?,Cards
What is the process for activating my new card?,Cards
I would like to have assistance with activating my card.,Cards
Tell me how to renew my new card?,Cards
My new card came in.  How do I activate?,Cards
How do I active this card?,Cards
what are the steps to activate my card?,Cards
I have a new card and need to activate it,Cards
I would like to get help from someone in your customer service department with assisting me with activating my card.,Cards
What are the steps that I need to take to activate a new card?,Cards
I tried activating my card and it didn't work,Cards
I need my card to be activated right now.,Cards
What information do I need to gather in order to activate my card?,Cards
what do i need to have with me to activate card,Cards
What am I going to need in order to activate my card?,Cards
Show me how to activate my card,Cards
I need more assistance with how to activate my card.,Cards
Can you tell me how I go about activating a new card?,Cards
My new card needs activating.,Cards
Where do I activate my card?,Cards
Do you know the process how to activate my card?,Cards
How can i make my card active?,Cards
Please help me with the activation of the new card.,Cards
Can you help me activate my card,Cards
My card activation attempt failed.,Cards
"I just got a new card, and I want to know how to activate.",Cards
Would it be possible to activate my card?,Cards
Card activation steps,Cards
What is the process for activating my card and using it?,Cards
I have a new card and I need to activate it.,Cards
Do I have to go somewhere to activate my card?,Cards
What do I do to activate my new card?,Cards
I just got a new card how do I get it to start working?,Cards
I need assistance to activate the card on my account.,Cards
I can't activate my card?,Cards
"My new card is here, what's the process for activating it?",Cards
Where can I activate my card?,Cards
How can I switch on my new card?,Cards
"With my new card, how may I activate it?",Cards
Help me activate my card.,Cards
"How long does it take to activate the card, as it does not look like its working?",Cards
"You can do that in just a few seconds. Go to account, hit activate, and follow the directions from there.",Cards
Card activation is not working. What do i do?,Cards
What identification is required to activate my card?,Cards
I need to do a card activation.,Cards
"I want to activate my card, how do I do it?",Cards
I want to activate the card.,Cards
I am planning activating my card was it possible?,Cards
The activation process for my card isn't working.,Cards
Could you please tell me how to activate my new card?,Cards
I need to actuate my card.,Cards
I need info on activating my card?,Cards
I would like my card activated.,Cards
How can I make my card ready to use?,Cards
Can I use my new card?,Cards
What steps do I have to go through in order to activate my new card?,Cards
I have a new card. How do I activate it?,Cards
"The activation process did not work, please help?",Cards
I just got my card and cannot get it to work.,Cards
"Just received my replacement card, what steps do i need to take to activate it?",Cards
"I want to use my card, how would I activate it?",Cards
How do I activate my new card,Cards
"What are the steps to activate the card, as it does not seem to work?",Cards
I just got my new card.  How can I activate it?,Cards
Please assist me with activation.,Cards
Where do I go to activate my card?,Cards
"If you to to account, hit activate, and follow the instructions, you can activate it in just a few seconds.",Cards
Is my new card activated?,Cards
Help my activate my card.,Cards
i cannot seem to activate card,Cards
What do I need to do in order to use my card I just got?,Cards
"My new card has arrived, what's the activation procedure?",Cards
How can my new card be renewed?,Cards
What is the proper way to activate a card?,Cards
How do I activate my card that just arrived?,Cards
Why is there a charge when I took out money?,Payments
Why have I been charged a fee for cash withdrawal?,Payments
I made a cash withdrawl and there is a charge.  What is this?,Payments
I am inquiring about why there was an extra fee charged when I used an ATM.,Payments
Why am I being charged extra when I withdrew money?,Payments
Why am I charged to get money from the ATM?,Payments
I saw I was charged extra for money I withdrew?,Payments
Is there an extra fee for using an ATM?,Payments
Why did they take more money out then I withdrawed?,Payments
I withdrew cash and was charged,Payments
why has a cash withdrawal charged me?,Payments
I was charged for getting cash.,Payments
"Hello, I have a question concerning an unfamiliar fee that I notice on my account. I see that you guys charge for ATM withdrawal. Never notice this fee until now. Can you please explain?",Payments
Why am I charged a fee for withdrawing cash?,Payments
Why was there a fee for my cash withdrawal?,Payments
I don't understand why I was charged extra for withdrawing money?,Payments
I made a transaction at an atm and was charged extra for it.,Payments
"I was charged extra when I made a cash withdraw, why?",Payments
Why was I charged for cash withdrawal?,Payments
Why was there a fee on my cash withdrawal?,Payments
Why was I charged for a cash withdrawal at the ATM?,Payments
Since when do you charge to make a withdrawal? I've always done it for free. So how much is it now?,Payments
WHY IS THERE AN EXTRA FEE FOR USING THE ATM??!!!,Payments
Is the fee with my cash withdrawal a mistake?,Payments
Why did using an ATM cause me to have an extra fee charged?,Payments
"Why am I being charged for ATM cash withdrawals? The only reason I use it is because it's been free! Now you expect me to pay for them, and how much is that going to cost me?",Payments
Why was my account assessed a fee for an ATM transaction?,Payments
Why am I being charged for ATM fees?,Payments
Why have I been charged for pulling cash out of my own account?,Payments
Why was i charged for making a withdrawal? After i went grocery shopping i withdrew some money from my account and now there is another charge.,Payments
Do you charge for making a withdrawal? I took some money out of my account earlier and I was charged for this.,Payments
